Id,Output
118,63.140925643741454
119,103.75111675803343
120,106.02752792003338
121,54.78531989442422
122,112.36682972822027
123,94.77463899899381
124,124.81939230879563
125,119.84760555899128
126,72.82282519471094
127,119.65623670367025
128,43.178156139703866
129,96.49106973106723
130,53.213457598363824
131,65.79724823214734
132,118.10406013046503
133,113.1552072683264
134,106.65399700205195
135,119.39931713416932
136,114.50938817906273
137,90.56771801979582
138,69.01737054825242
139,71.93093678674607
140,116.39881251114616
141,93.75940374337408
142,100.26520907520741
143,114.12479150312197
144,94.82104949282336
145,54.491391758929865
146,111.56252652332965
147,80.49730152144366
148,107.81497758515694
149,109.59628522571477
150,112.33385080397063
151,118.17344814063358
152,104.12714037001676
153,74.63692450806414
154,114.58060952426442
155,48.98481914169274
156,115.32235305188927
157,114.48451321787742
158,117.72377259617538
159,62.40346232216366
160,78.94625004649446
161,84.5042376644457
162,96.5370986209504
163,41.24088999227112
164,88.962247047307
165,110.64947556880104
166,77.6016715590749
167,34.45350587543991
168,103.27264811712529
169,80.73070194865825
170,99.13991485579416
171,114.71101508339177
172,99.84036876431053
173,51.20987139623733
174,85.01263115857432
175,122.2018793044309
176,118.72970604298858
177,91.43209240297057
178,47.437519801855224
179,97.6037329243671
180,107.61802538549938
181,42.18617077602286
182,100.03855281643541
183,113.89777044726475
184,111.8487810103482
185,51.82181614282806
186,72.6744938904791
187,106.0020401810321
188,76.35308070245351
189,65.00232178830028
190,101.94473547818474
191,40.75532626778649
192,108.56533553470157
193,72.06711513267153
194,63.40588038706172
195,103.11679350543639
196,117.44218758399417
197,112.33496705226929
198,98.35156647710345
199,111.80882293228383
200,99.25056979697402
201,117.12781942668543
202,96.3993006874782
203,87.89994404849679
204,65.32549652943845
205,111.71834784763254
206,112.30132716975629
207,51.127404278203066
208,69.76684615478352
209,99.86075669562321
210,85.37966976639812
211,103.80941910759616
212,87.4979706911028
213,93.6804965880351
214,70.69065729600509
215,113.39074300327799
216,114.6417783266739
217,103.98658734330976
218,104.166343794742
219,83.74592314893872
220,61.8155816610367
221,104.2810193254609
222,85.99803534351244
223,104.68949248099236
224,103.61447475956345
225,60.14521258882543
226,109.30483515586434
227,62.80212722027673
228,79.18417951025033
229,113.83216491014639
230,90.68532905940911
231,69.0113753595509
232,117.99553818379901
233,115.34049881770359
234,100.5537053964171
235,97.78888951586526
236,43.446328404532224
237,42.77485119277907
238,107.5111134867394
239,40.75988640663091
240,96.09447554059561
241,102.89284146856328
242,110.49234553255216
243,114.81032895242257
244,92.81968194820031
245,96.19510612513609
246,95.21194003516179
247,35.75061233141766
248,121.2434532596925
249,64.22757805734102
250,84.90179162964525
251,74.44119066148018
252,117.89070150882294
253,97.22397824872033
254,102.1012278544421
255,96.90973775050153
256,101.91569244757972
257,50.851202714885716
258,103.12194372639107
259,118.31712796269318
260,98.49201716113146
261,117.76334650053523
262,109.63441401035487
263,60.35017875206052
264,119.02215807101919
265,106.3047357106072
266,121.83923425430066
267,91.33907025392057
268,44.23078689367111
269,74.58425276425358
270,113.89825486931343
271,97.68413698157175
272,66.02469079028803
273,63.16648243568779
274,100.7464374651815
275,62.67928564529275
276,116.79431866921875
277,112.41944419314734
278,98.92995526451179
279,94.95706566834744
280,107.24077869313413
281,113.76649220304488
282,67.29493611167025
283,97.62371240130463
284,79.81431362858275
285,30.281012526747567
286,108.4375403715374
287,61.691309720543195
288,81.53377178079367
289,46.220897346587584
290,39.70369715116618
291,57.897801185771236
292,92.3002183892185
293,42.65564654364665
294,105.32797357642228
295,114.80070182134818
296,69.36538705445334
297,45.93355634854287
298,100.02624149658506
299,84.1776242229619
300,110.3384238664571
301,55.21594880803783
302,59.04651648407907
303,105.42869611972185
304,78.8652789380343
305,48.19802321418983
306,111.62402758798217
307,51.0137547368047
308,103.55718658830895
309,115.2172175612422
310,34.94189602524919
311,113.98286789695767
312,54.36143991183443
313,89.54350046951053
314,114.38855579045864
315,50.727968538676336
316,100.79853510257907
317,109.95111945994556
318,118.39684854283081
319,44.21377360276803
320,111.77368047812365
321,42.55132726557042
322,108.8845520711239
323,45.74849748142782
324,102.08109400680507
325,85.38466677506814
326,72.7113045140408
327,63.7253013859661
328,63.1530258053423
329,108.2922061228898
330,70.22209620648219
331,92.91822967704819
332,72.8000187471676
333,72.35719588342988
334,105.72409126918593
335,108.51562362451541
336,91.73596227367669
337,58.487448816292975
338,86.8543793179584
339,115.7631850338327
340,74.69844860640289
341,87.05696231387861
342,88.16404948649398
343,88.82714896393607
344,88.27444538992033
345,116.39456315585322
346,113.92260104317289
347,76.1170967578049
348,59.52383685807176
349,77.41453133592049
350,97.77998649561303
351,75.3876414611424
352,98.24025441700299
353,116.89591051538945
354,95.65070540421009
355,104.19604949398861
356,78.21857399676472
357,101.74840596955097
358,114.62764899646086
359,93.87579280537874
360,68.70061901115989
361,92.97532483536196
362,94.62536396383696
363,102.99987441517752
364,105.91142022207848
365,90.16637715714616
366,91.16375306291172
367,109.24190464303501
368,96.43784104949134
369,91.12598697225302
370,74.60929787211656
371,96.18109154791287
372,68.3583156495485
373,55.11285668413955
374,46.42247139140419
375,88.6600993474291
376,119.10060869317586
377,109.23698312593035
378,66.8564703847437
379,117.90977879236652
380,98.46656393171398
381,103.73834695795495
382,85.83973538228544
383,100.56856736568221
384,81.07796032215715
385,113.61155405967952
386,117.86356996933536
387,71.21649145353011
388,50.132783268554334
389,107.5573198022742
390,90.72956531124099
391,38.22959383643087
392,85.81466914746476
393,101.71018109712143
394,99.89195612639898
395,108.71665795608004
396,64.36891622569608
397,105.2510755767935
398,106.5715212893544
399,38.769009505485876
400,81.52345565145563
401,112.19282957772545
402,77.56684369247658
403,106.02118823340244
404,110.61235038679419
405,58.92107637191202
406,100.03615542412993
407,74.5957122984357
408,109.97456902664024
409,59.60987261049384
410,107.23905352814575
411,103.90259466021692
412,74.84596103911494
413,71.92375573655629
414,82.4849505730311
415,42.88104072546746
416,117.86446229613438
417,115.96224334723016
418,104.03913331410675
419,85.05532837124426
420,45.15170301407391
421,114.22439287778006
422,99.15277866260995
423,92.73611641131478
424,45.856681197770534
425,84.8312378732665
426,86.03942584343693
427,83.72849349501881
428,78.78137928939518
429,64.32150118619892
430,60.37828166834414
431,108.93009638589092
432,102.93904081821266
433,106.06043063544853
434,70.69187919241112
435,91.22025902419304
436,114.47185533214176
437,69.43614031117936
438,33.7791092794969
439,117.29680051606911
440,113.37266137432387
441,122.52732444140707
442,79.54936114700317
443,67.36859120482956
444,113.83521669720975
445,113.71608324118702
446,43.48433391439419
447,110.3378087430525
448,60.890934803686974
449,55.20113272992361
450,110.77176894392106
451,96.1525028864827
452,93.07827335707232
453,85.07725784507628
454,109.3113952691438
455,103.31512101498583
456,73.87163942478824
457,93.84625295835878
458,122.99228588651998
459,112.67862392911434
460,68.93699428858739
461,70.81681028491056
462,60.61556605830172
463,115.88396516455293
464,88.30528866857868
465,94.11339255288581
466,111.1319769365071
467,90.19842851840681
468,48.23036668376211
469,77.38530653057033
470,100.89119835220136
471,93.9769488511987
472,112.71137238039834
473,110.26021932073388
474,95.25661567442546
475,73.29152077924397
476,106.15641704775518
477,115.36498213637577
478,46.8873271810078
479,73.24820035352109
480,31.540513083283653
481,84.26960081494384
482,105.84979522779985
483,118.59277510985778
484,76.85145708978378
485,95.53204086719627
486,68.16494486810781
487,31.38004967167112
488,111.28737952552417
489,64.41506740541202
490,112.95244733160676
491,114.94777827585551
492,59.28141011992589
493,100.62146182848164
494,52.30729869235877
495,45.761020360923716
496,55.23424001849683
497,108.1316894443195
498,120.72297755221732
499,76.3858182732458
500,63.80533896015165
501,108.35527129185279
502,114.67594252036287
503,71.7092912664713
504,61.76392358190302
505,114.41883487850579
506,73.2831115655578
507,52.193994002810285
508,59.80848341629477
509,114.51077221939022
510,49.121785434551704
511,106.40623480359758
512,115.63868199637392
513,99.43281811693579
514,101.97722072054728
515,103.96515046959932
516,90.54885783544503
517,42.12412124165643
518,42.03210714809962
519,48.3938294066394
520,48.240008837491864
521,94.53063258085491
522,103.94583467715633
523,89.1773895228819
524,82.55913657505776
525,81.85348565179767
526,121.74645542763378
527,110.13349623602384
528,98.30514796618868
529,93.68968701643784
530,107.08340519061736
531,108.42675873634582
532,81.72606066226304
533,74.52947550439282
534,112.45788237963046
535,111.042766636737
536,112.63625949974067
537,100.92161077309196
538,59.50591983107833
539,105.9502837828872
540,118.67332656195418
541,64.0084492749392
542,54.842132980743045
543,84.61716346387041
544,107.72518024397212
545,70.93678809680247
546,86.4603790871083
547,95.50005828308618
548,110.2286573054381
549,75.40187687997621
550,103.04085962643767
551,46.50492170106008
552,47.47554279623737
553,108.65548620256962
554,115.92351864928094
555,109.55941267655874
556,53.03679421718648
557,68.32725811139193
558,75.71293956133492
559,105.59566913747948
560,99.86099172567737
561,70.14007603301152
562,105.63306615564879
563,101.72004743622054
564,89.1930264281599
565,52.76349553410612
566,108.13812364579566
567,68.27613547027386
568,71.89414704346734
569,90.33673309544442
570,110.77505321045074
571,102.49212449978963
572,85.84472732771916
573,103.038175273752
574,96.37546265977204
575,94.04375524099464
576,98.79197742663938
577,87.39095777452204
578,113.53784442873135
579,105.92600703837124
580,88.93554907844184
581,84.73494826845358
582,58.34208601653817
583,105.20825848438646
584,51.26737437196164
585,79.09826737218256
586,118.62199129847745
587,110.53462569866358
588,73.29656203168518
589,57.89010079027654
590,73.89382937380995
591,93.66969509725062
592,82.93780265581442
593,84.97187058234765
594,93.83983939170413
595,85.09824801030732
596,85.91647998596564
597,105.46397059977915
598,111.5834920137301
599,50.675785720570616
600,109.12215342139292
601,95.88298909548374
602,113.61629331149304
603,56.603764207381
604,115.33243540408532
605,87.59528671150419
606,84.57043390904226
607,89.6375880918047
608,96.05763725407971
609,100.49198437053968
610,54.77761719235061
611,70.12964732751976
612,67.6173412297487
613,107.20297716772555
614,116.43266639474335
615,59.336989867944766
616,73.31419810972587
617,61.44152808170503
618,90.51322584160545
619,115.52265390242235
620,47.55716240583998
621,104.5577697054194
622,105.39379881701359
623,84.28114749079451
624,94.28488989275384
625,103.59630123509692
626,56.05787179982709
627,41.13664129340207
628,110.51086447216844
629,121.46071005743902
630,94.80414397483224
631,78.4609508958422
632,53.99598371631073
633,113.20222199978507
634,95.90912007375503
635,98.82858293560494
636,114.37695075946827
637,111.24098888250217
638,85.20095307448143
639,52.83886986341998
640,73.06459969802212
641,115.67944730494646
642,79.4084390932868
643,32.623785935338745
644,78.69281622549715
645,68.34881295492325
646,113.44701628594386
647,88.88469822317226
648,67.34129659200366
649,105.61316115760978
650,53.74612256714783
651,44.97199091002399
652,122.37753059243013
653,94.55911187872832
654,102.5047555477323
655,105.60898915940251
656,100.21962235855783
657,105.24039175886885
658,90.88263936933102
659,108.71516108489904
660,59.01507166151868
661,43.82613257934067
662,120.32781569579429
663,72.44216904685914
664,64.48171881398453
665,62.09987128372761
666,76.75264558719148
667,106.567753163545
668,109.23877295243786
669,110.03033541201516
670,114.08750118502874
671,114.19385481346241
672,112.4913484117859
673,91.50492436722237
674,106.7862314238731
675,67.31383796578717
676,95.54146821421347
677,106.89848552961313
678,103.19498263713362
679,111.52568601487289
680,89.28550953144824
681,95.71875769078929
682,117.3974538428761
683,112.44423975298803
684,90.3530602018027
685,64.28271994383574
686,96.44534787363688
687,42.34837653504276
688,73.18870458113656
689,102.77729803896571
690,117.6657321756669
691,114.66865231764454
692,102.78512035192934
693,108.0251771852576
694,115.17377386228122
695,92.89429067613874
696,103.77009193886325
697,85.90783087783097
698,75.72920587694065
699,85.35651803447313
700,115.23536149276902
701,112.68630059012231
702,102.68739046738105
703,41.144122534960324
704,76.33739981704974
705,86.8419811301093
706,98.2261789655123
707,110.16770441499116
708,85.26190473009372
709,96.98533229172952
710,111.85438756107261
711,79.58127419775572
712,117.2511805122232
713,50.33043930470249
714,89.0427085049651
715,106.8141934659518
716,120.99673783446474
717,62.76196266749619
718,99.18881415924774
719,45.34858242951927
720,108.4565728011048
721,97.82181432259883
722,73.60424758193378
723,65.34648826345313
724,64.94089062840393
725,99.38789825184429
726,112.7499993142656
727,84.7691562739638
728,112.7114530174866
729,36.50256936493187
730,68.91522747695856
731,107.92747919939785
732,104.80584253965422
733,112.79090571463495
734,106.2274430349779
735,64.62616257881143
736,74.34166334365838
737,110.99789206476215
738,102.00195470437743
739,52.17693213382305
740,105.25105753794068
741,100.15015973040462
742,43.644233267466475
743,106.53350237928314
744,85.88425100219439
745,65.79826990128922
746,98.40091614390278
747,77.20153603550739
748,103.86099918970933
749,96.65801415382386
750,117.05267051069619
751,90.86766535367984
752,105.13206433592705
753,57.692054726760034
754,82.4460171071831
755,120.27774189200306
756,69.18160007614402
757,113.73432444030652
758,95.38501530547875
759,56.66287954921493
760,65.32353041380135
761,99.66512773888647
762,113.910499422831
763,116.20865989807352
764,60.299530297851874
765,93.65632080907764
766,98.70010702158088
767,49.71949136016458
768,30.277344568743853
769,63.12537212959502
770,102.99325355442512
771,92.13519125357905
772,94.37567546924986
773,90.0252263174425
774,91.00350791265976
775,109.03206818507488
776,93.25967097188851
777,110.86955055771102
778,114.09528316797457
779,106.27232375948101
780,85.65263521311748
781,91.83999554160482
782,106.13399671651545
783,60.85632204368374
784,59.513090106510916
785,39.71872992243108
786,93.84994149233076
787,68.59101124657873
788,75.56990302378024
789,50.4482296160266
790,100.0862032363444
791,40.179929945459406
792,98.62598036631763
793,81.89046508483477
794,84.1543712883719
795,72.96903274740504
796,81.36464599820859
797,80.97483972895378
798,108.55391373115413
799,99.75210914497715
800,94.09903862465781
801,105.89234049230492
802,74.30903299395939
803,94.11495932657438
804,53.09179587332828
805,111.49039033468783
806,43.60870566383644
807,118.59061528203809
808,91.846590108808
809,105.85293475180524
810,77.5407467575262
811,107.65986904434038
812,100.18601018840383
813,51.869553698247245
814,55.5152892294343
815,84.26428756380295
816,100.98767511722141
817,56.00146816847183
818,94.60988594404955
819,115.966826821049
820,120.68814772624505
821,114.83746976947386
822,88.79733310913183
823,117.02776060879056
824,108.32327887878377
825,56.89103321974432
826,104.41299838985239
827,78.04310309393799
828,95.15872821059844
829,109.32372656447832
830,64.08774415461934
831,45.933272340739514
832,94.79444562154956
833,105.80024288473419
834,105.84548216586384
835,70.07163614575427
836,103.9573658857264
837,63.97025698868578
838,102.92172454940703
839,85.2928880898034
840,81.5914824049709
841,52.57417206126219
842,44.20860989829951
843,115.7445573928006
844,108.50175648726811
845,74.01128798079777
846,96.2859032578992
847,112.0936409849035
848,44.937041573117014
849,58.98112258247173
850,73.93834409829672
851,98.90054084840807
852,104.24753320649549
853,107.48170313649035
854,115.32944270395718
855,107.7415150646934
856,85.65906104238083
857,46.87734364153143
858,101.17583310928327
859,53.24614188118895
860,52.832309885372794
861,101.47036705282392
862,85.47270192157208
863,116.14196139797026
864,107.1420823774088
865,105.02532223360284
866,50.876949662807995
867,47.00506067597384
868,91.06703741497931
869,75.14534218293484
870,77.39013567351805
871,89.63274779260536
872,107.45727294367508
873,51.408196756937315
874,48.75247067408351
875,93.94437502500969
876,113.30225358329456
877,72.71537370152315
878,103.27878184809374
879,49.47050720750696
880,77.71734355736561
881,39.15534201549622
882,73.30163105622614
883,84.98559749372137
884,118.44427750511953
885,43.0888400867708
886,95.4423239809161
887,47.76508756502118
888,101.51488336849665
889,88.99921575813076
890,106.9473081506838
891,118.92892177519518
892,74.35664309535152
893,67.95460225121387
894,78.52917533041867
895,57.24391092492282
896,102.22201420685447
897,96.25611936446508
898,111.29171452076083
899,49.64031891421309
900,116.37624854101293
901,81.08735915089665
902,40.256352847845136
903,56.14539895982404
904,95.09065583470377
905,85.21413868464812
906,95.0769877835716
907,56.053084783186726
908,106.19360237906763
909,48.74251436945723
910,57.047172417782726
911,118.19393154594927
912,91.80430157158898
913,79.05961474756931
914,98.10844153872053
915,92.36482555314252
916,54.1316206894271
917,81.00971247290418
918,104.98661156086213
919,110.76841102371631
920,118.74330236449016
921,44.641824520664365
922,109.0422757585354
923,70.57109546162913
924,107.88429267878283
925,102.52928340307716
926,73.01257746260428
927,78.56990645467867
928,113.23533887893872
929,86.66591597969214
930,72.09332497291723
931,110.40580526339599
932,83.48828704449699
933,112.74031394202366
934,55.29146159599602
935,67.62708405057874
936,117.01276316433895
937,88.50855221301612
938,117.1215256937124
939,99.53880383350108
940,56.528903593816665
941,88.50458798719619
942,86.61838624564169
943,107.44513271198893
944,68.5765292330462
945,66.4735677631347
946,113.05633232156514
947,70.51117944469361
948,68.56341092991957
949,87.56802122821412
950,109.58453642630116
951,94.53342183302179
952,64.0900780005884
953,95.72616215810922
954,74.67471192574367
955,115.32887026158329
956,58.87392684501692
957,39.058808284088244
958,99.04971799064226
959,120.09491751935829
960,110.42276500691366
961,38.06199190667111
962,103.49365470596166
963,104.18277476468785
964,101.17910100603599
965,112.73158482182278
966,37.90539954485512
967,95.6055265502846
968,38.58726354259956
969,97.63792617679256
970,59.0759265185529
971,73.91786063645604
972,106.7903677238217
973,104.83172778950039
974,117.70575256733396
975,104.61547207833132
976,96.92414733265802
977,113.7525825590333
978,67.86209541639381
979,66.65943631721828
980,77.24177442472472
981,55.09220578267715
982,63.17148452313852
983,110.10508060744523
984,78.43910185016419
985,54.52963440568509
986,107.93912210938036
987,70.47571387536962
988,117.00767572482573
989,85.93720755091158
990,117.04424410868748
991,102.66153290642549
992,93.64991656341545
993,118.2826767686138
994,95.19018286236684
995,65.72773002250618
996,78.29112160059672
997,120.11328273638972
998,110.78615122966085
999,45.62538163684009
1000,60.71360963496043
1001,44.68099016110916
1002,97.53630073741317
1003,86.78236747170294
1004,48.38065491659715
1005,73.33567389305782
1006,49.76616681792109
1007,108.66341689447667
1008,99.25066492526703
1009,97.04653530361942
1010,108.40265797944214
1011,108.10840937549557
1012,40.63385661857217
1013,114.78501665380199
1014,100.6364563943384
1015,63.214083150466436
1016,108.24978160299067
1017,60.07886182099633
1018,100.80453808592267
1019,112.13951618561133
1020,90.43988910432367
1021,99.49932468521662
1022,97.5722343971599
1023,94.0711996980237
1024,43.10199420003487
1025,41.55245624840949
1026,47.22684675929096
1027,49.43120288887395
1028,74.18850012521197
1029,72.58300962888939
1030,119.12847609346804
1031,81.75541329081626
1032,46.13816681438534
1033,101.82022388752688
1034,117.06802527753487
1035,78.75320320370466
1036,105.4811430074346
1037,110.68119385194878
1038,80.58755023131232
1039,69.45073330455685
1040,116.93078073787312
1041,92.69798620042751
1042,81.4178137685912
1043,51.11344057675398
1044,115.14301491956363
1045,113.95695434423641
1046,65.15394717978418
1047,90.7736737160759
1048,121.9489120302824
1049,113.18754926620882
1050,53.8299557724972
1051,115.72224460884718
1052,115.9931653630845
1053,84.61314475615261
1054,78.49303204352431
1055,74.82383918960436
1056,102.25388931634147
1057,84.96103153772556
1058,106.99356071980404
1059,82.78906522829531
1060,109.79484497680893
1061,86.46877724788548
1062,97.03654080027509
1063,116.0546265444186
1064,50.7725713298006
1065,95.63360067609943
1066,83.46989872525867
1067,94.17846014669641
1068,99.0851658055758
1069,65.20155811388938
1070,114.70972682315201
1071,78.48908648182521
1072,117.16775108792069
1073,89.65776015882372
1074,53.96859539648296
1075,104.8559582036158
1076,94.55128966235709
1077,108.09649432850593
1078,60.60851146690442
1079,49.336584863108314
1080,68.07892342345333
1081,115.10195201833261
1082,108.99410972950665
1083,112.81477130107233
1084,81.82083471632004
1085,65.72452656261507
1086,109.23062601910009
1087,68.0824247401508
1088,64.28724868083034
1089,87.92593989114654
1090,53.18789090094306
1091,85.6750668966133
1092,74.87282969955133
1093,76.21508764022023
1094,93.5707558578739
1095,121.15451592616913
1096,108.28283954316319
1097,54.408346607791636
1098,55.62186616433888
1099,72.20430419192368
1100,56.45717097679521
1101,57.16081275631522
1102,99.1957427934511
1103,89.41019197317736
1104,101.34774337844527
1105,45.8288563651573
1106,89.31171858386212
1107,117.31433188986918
1108,110.06699336578073
1109,108.56222473334407
1110,98.61734227691899
1111,110.76092792512217
1112,102.9103961688595
1113,90.39211664736807
1114,52.87392823333666
1115,51.73433139360464
1116,63.250190183249295
1117,101.00534153942156
1118,113.0385152996517
1119,68.68076576817826
1120,83.95527004220152
1121,78.76083465537263
1122,120.51630252877189
1123,83.51631613355397
1124,85.55600995056466
1125,109.48567973290385
1126,76.40970410934145
1127,116.42825595209636
1128,83.84982619588563
1129,62.05422084727184
1130,57.648220229990514
1131,67.6122586961017
1132,118.16347531847084
1133,80.38311635942948
1134,44.71005926719822
1135,69.01690714075393
1136,77.15121317194493
1137,91.35314330776751
1138,117.53326800990257
1139,113.02890177474103
1140,119.1600568872043
1141,95.78084665646703
1142,105.64917465371013
1143,103.5673734055012
1144,102.17391373495794
1145,77.21408990708456
1146,96.2339818649575
1147,66.96839548773222
1148,60.36691904191851
1149,87.83757983973041
1150,105.8410389098546
1151,90.44639367462614
1152,48.88094651108754
1153,104.19606300865966
1154,90.56470957640818
1155,97.93185969896864
1156,76.04364898372768
1157,55.81664982193336
1158,64.74405595860478
1159,78.58758424855044
1160,110.14886708682316
1161,98.26018109753431
1162,48.46440388151996
1163,105.38282085764384
1164,105.12315556829905
1165,113.86942602068015
1166,96.8225688348817
1167,79.87772294714965
1168,100.85647026980192
1169,113.37692356292413
1170,116.5771990320025
1171,112.28409153085366
1172,105.30123155380403
1173,122.62362792108786
1174,95.54766932607217
1175,86.38820308481588
1176,70.13447122000522
1177,122.49275450986782
1178,59.2637014493968
1179,97.93564045107864
1180,85.36383429427727
1181,108.66748879791737
1182,86.68689135779961
1183,84.88403874792841
1184,96.68797036985768
1185,68.93861287810775
1186,100.7958683643944
1187,66.70433030088527
1188,89.65491444900056
1189,44.68634931046664
1190,88.08327211936749
1191,117.67537830022904
1192,91.64273213700443
1193,94.0806148534909
1194,109.95870085104478
1195,47.343383556642
1196,107.93162847269579
1197,85.81876987449596
1198,102.6166739360802
1199,93.87947141456713
1200,92.27678969067988
1201,113.8485812421935
1202,122.23314735428426
1203,68.98177658651352
1204,59.97457373066262
1205,104.981982347401
1206,116.44136982716871
1207,44.99855239510301
1208,95.07772148048822
1209,113.5580286820677
1210,56.56115545970645
1211,43.06181487106062
1212,99.59036294834651
1213,83.95791972270835
1214,59.50845310531531
1215,59.202233235575626
1216,115.53183743901415
1217,110.19086495051938
1218,65.15716985454947
1219,77.93580627077739
1220,103.62838564687465
1221,99.80352251102408
1222,83.15044174254734
1223,58.518269566470316
1224,55.70037187264066
1225,105.24773306514645
1226,97.28908732505255
1227,49.11063153916184
1228,94.00363955453285
1229,107.65154872945092
1230,61.81392245574077
1231,108.44862405062773
1232,110.44513688811308
1233,89.40555107626737
1234,99.28538046375232
1235,89.75935625946038
1236,88.43654624486993
1237,98.9057299456963
1238,119.54357598335285
1239,107.6104884898286
1240,107.38408990533473
1241,109.82672353640146
1242,113.39304007953257
1243,119.33031260718272
1244,36.31133662790182
1245,96.80461101931395
1246,112.87811056847917
1247,49.516521269808926
1248,69.2009144520797
1249,49.22594431981962
1250,55.65276445723349
1251,108.28423040611612
1252,114.57651778199111
1253,76.48443384657466
1254,104.76396289327815
1255,105.50709477093129
1256,116.76393024148572
1257,48.63636743941406
1258,64.82297960689264
1259,112.29454199801626
1260,103.23481776389907
1261,88.67589278331543
1262,91.65076182778377
1263,109.3120332075042
1264,60.87101879413558
1265,84.40260660902393
1266,114.46901144672333
1267,117.96848382452214
1268,95.16926860964789
1269,100.85860175181607
1270,120.23929910745481
1271,97.51890938489905
1272,60.22718043191327
1273,120.16140433788885
1274,87.63710928573192
1275,89.82928880950794
1276,117.12324364276343
1277,116.2296200926699
1278,118.43898591921914
1279,88.79130262394483
1280,83.22479460953122
1281,107.48607976788158
1282,87.27244993417398
1283,41.50382390157876
1284,100.62485669016786
1285,83.59946931940003
1286,114.00796062773256
1287,117.60551612940769
1288,50.1534720629091
1289,119.51158364619297
1290,113.92220157241897
1291,87.03297746999608
1292,69.0976569550001
1293,106.56162115845218
1294,108.40988707089807
1295,113.617877596384
1296,90.51548420299369
1297,109.12227550048695
1298,91.81148850365838
1299,42.87148226952556
1300,29.050677504232844
1301,97.2500458813051
1302,107.69042140213851
1303,77.20999899858055
1304,92.95014337294809
1305,99.7191780980345
1306,60.90896796179058
1307,47.69747669491309
1308,97.67878506891535
1309,96.75085056015435
1310,85.84148508943154
1311,113.36510761879948
1312,62.17588718920902
1313,106.7120474902186
1314,60.94455077427233
1315,94.61607649663979
1316,58.02757849407531
1317,51.861058674555245
1318,117.76326683535135
1319,56.51307721584758
1320,99.50016694951505
1321,112.02398293694073
1322,93.5289014473249
1323,107.73566782234424
1324,108.7304814044102
1325,103.39733069929022
1326,58.77377227206918
1327,85.69604039804483
1328,107.13474899653542
1329,108.47004394992777
1330,64.08839039444473
1331,97.62758745076839
1332,104.10582740002997
1333,106.51180586923279
1334,116.55254533727363
1335,62.48517677465535
1336,75.77208695516289
1337,103.89907633460558
1338,113.14026680459916
1339,58.10595315142445
1340,121.26643460166794
1341,108.67684208982845
1342,106.82335387131296
1343,102.97555874432942
1344,117.23461155731118
1345,97.32793470616251
1346,103.93384836937406
1347,86.44784543831821
1348,116.52314283210865
1349,94.23469885968404
1350,82.58129765434988
1351,92.55516625115594
1352,48.74686307512807
1353,58.419929315631336
1354,91.26271878450385
1355,95.56032738680938
1356,110.09090217896888
1357,112.60739180239136
1358,112.90946247644452
1359,51.6786009565911
1360,92.51344092648388
1361,115.01040729262054
1362,35.202217109681754
1363,115.77069499827813
